name	start	end	OEMBY1	OEMBY2	OEMBY3	OEMSY1	OEMSY2	OEMSY3	dOEM1	dOEM2	dOEM3	OEMm_BY	OEMm_SY	d_OEMm	dt_signif_RFD	dt_CEN	dt_JUNC	dt_TEL	dInit_SY_BY	dInitSY_BY_padj	dRT_SY_BY	dRT_SY_BY_padj	rif1_Hafner	rif1RBM	fkh1fkh2_Knott	ctf19_Natsume
ARS1427	2442439	2442683	0.7656293302166218	0.573655578554893	0.54409820133326	0.6136192246359222	0.5420055542673383	0.4886044940169977	-0.1520101055806996	-0.0316500242875547	-0.05549370731626235	0.627794370034925	0.5480764243067527	-0.07971794572817222	8438	62387	87489	2435195	0.9732384457332328	0.08463068383249232	-0.04221825941693669	0.7224614103430415	null	rep	null	null
ARS1428	2464598	2465091	-0.4733896861192186	-0.01834381063462377	-0.3149751632923057	-0.22938650391000484	-0.21876604251774698	-0.06697178960057647	0.24400318220921377	-0.20042223188312322	0.2480033736917292	-0.26890288668204937	-0.17170811200944275	0.09719477467260658	28909	84670	65206	2457478	1.3153164293232371	0.32790948329063624	-0.020864504667083894	0.9040096294617109	NA	NA	rep	null
Dubious_chrXIV_14	2482041	2482751	0.06206895841440152	0.23439658159696602	0.3656230124994672	0.15563828922525236	0.24083642720253995	-0.05716072218610516	0.09356933081085084	0.006439845605573924	-0.4227837346855724	0.22069618417027825	0.11310466474722905	-0.1075915194230492	11249	102222	47654	2475030	0.751190290423715	0.7240510749919908	0.012173005857503583	0.6027780033315081	NA	NA	NA	null
ARS1428.5	2489507	2489938	0.7430167810784446	0.8620442855689261	0.7374220065496586	0.5338986051027421	0.6997022588771803	0.5067302688818287	-0.20911817597570248	-0.1623420266917458	-0.2306917376678299	0.7808276910656764	0.5801103776205837	-0.20071731344509272	4062	109548	40328	2482356	-0.6200552579968943	0.3997791993536899	-0.03841495878389911	0.7469925609049621	rep	null	null	null
ARS1429	2514958	2515456	0.07488845526156779	0	0.055447148013568835	-0.15229055491501917	-0.3076070866030538	-0.18485085116718003	-0.22717901017658695	-0.3076070866030538	-0.24029799918074887	0.04344520109171221	-0.21491616422841767	-0.2583613653201299	0	135033	14843	2507841	-0.4538512900786983	0.8123874006112727	-0.04340728258663362	0.5852967546990265	NA	NA	NA	null
ARS1303	2552429	2552676	0.9337338990261478	0.6909227967262268	0.7854499999553927	0.7845749754098154	0.6980295541786379	0.7921103909611702	-0.14915892361633243	0.007106757452411072	0.006660391005777533	0.8033688985692558	0.7582383068498745	-0.045130591719381274	21428	172378	22481	2545186	-0.6035453832394264	0.06956865921522544	0.009026606798820946	0.5315508353900847	rep	act	act	null
ARS1305	2614955	2615201	0.7376567550033692	0.8028228965848081	0.8886736727919173	0.7589483987464596	0.7888504175039438	0.8101623741238706	0.021291643743090338	-0.013972479080864297	-0.07851129866804674	0.8097177747933649	0.7859870634580913	-0.023730711335273567	83954	179398	85007	2607712	0.5885307649883345	0.20158350661082552	0.12717532345408555	0.052347386424019524	null	null	null	null
ARS1307	2658038	2658286	0.9286274419252174	0.8294210895955803	0.7141850844444521	0.7415689574666771	0.8605558032012848	0.919368349644075	-0.18705848445854034	0.031134713605704523	0.20518326519962293	0.8240778719884165	0.8404977034373456	0.01641983144892905	89714	136314	128091	2650796	0.02581283775815102	0.962812607570526	0.03648614844635034	0.4042948856755021	null	null	act	null
ARS1308	2704529	2704772	0.8041364228139158	0.8039472999631382	0.6084622274168202	0.741952831872174	0.8136920916741012	0.8396674035513987	-0.06218359094174186	0.009744791710962986	0.23120517613457847	0.7388486500646247	0.7984374423658913	0.05958879230126653	43228	89826	174579	2697284	0.14303991113811598	0.7625309255866178	-0.05390849773099804	0.7651808678763693	null	null	act	null
Likely_chrXIII_5	2753490	2753953	0.08774702090384631	0.03363387303121773	-0.03670122127594619	0.2840454418469092	0.5078799573640371	0.268153480607374	0.1962984209430629	0.4742460843328194	0.3048547018833202	0.028226557553039287	0.35335962660610676	0.3251330690530675	0	40755	223650	2746355	2.691685083780015	1.0461726165061198e-4	0.0758747319900559	0.20636944703348895	null	act	rep	null
ARS1309	2789528	2789761	0.8199612151863228	0.8971796387281173	0.8130348811292241	0.038089298635211766	-0.019609744963037152	-0.016889947100391246	-0.781871916551111	-0.9167893836911545	-0.8299248282296153	0.8433919116812214	5.298688572611213e-4	-0.8428620428239603	1239	4832	259573	2782278	-4.394958028790893	4.802476680022666e-7	-0.8659033525342079	3.462897793555929e-12	null	null	null	act
ARS1310	2812458	2812742	0.9553101020946837	0.7203896886424015	0.8307202885025426	0.6954889473162199	0.8932420876988193	0.8617999997055321	-0.2598211547784638	0.1728523990564178	0.03107971120298947	0.8354733597465426	0.8168436782401904	-0.018629681506352178	12457	18121	282529	2805234	1.239099173039306	0.002572421502165113	-0.1155431092530772	0.984615140395379	null	null	act	null
ARS1312	2896652	2896896	0.9742000000817436	0.7707297619508238	0.8845124040331159	0.9387619505123216	0.9692449837314839	0.9119207550068291	-0.03543804956942198	0.19851522178066017	0.02740835097371319	0.8764807220218944	0.9399758964168782	0.06349517439498378	44104	102295	366703	2889408	0.3274418435016404	0.3997791993536899	-0.14497237485590797	0.6098495274569038	null	null	act	null
Dubious_chrXIII_9	2920474	2921673	-0.056027948204427955	-0.06992245948252579	-0.10098128525540233	-0.03490015316599359	-0.04202292095248898	-0.06348148421073953	0.021127795038434365	0.027899538530036808	0.0374998010446628	-0.07564389764745202	-0.046801519443074036	0.028842378204377992	19327	126594	391002	2913707	0.9508126650540922	0.6918385535381536	0.02503020777334064	0.49268125074025204	NA	NA	NA	null
Likely_chrXIII_9	2946103	2947302	-0.19533098402122656	0.0015012367502376734	-0.1382449687210222	-0.20665254034101962	-0.2544285993898908	-0.24311991479247808	-0.011321556319793064	-0.2559298361401285	-0.10487494607145587	-0.11069157199733703	-0.2347336848411295	-0.12404211284379248	0	152223	416631	2939336	-0.736210306875185	0.7240510749919908	0.014893798630718047	0.5820365883339537	NA	NA	null	null
ARS1315	2958525	2959020	0.7745679870488182	0.6132355507823729	0.5689898683659492	0.6965856529291599	0.593159188786822	0.5207328671409238	-0.07798233411965838	-0.020076361995550962	-0.04825700122502541	0.6522644687323801	0.6034925696189686	-0.048771899113411586	10524	164293	428701	2951406	-0.6275147817811093	0.24709389726811562	-0.060212096396176085	0.6313773901423972	null	null	null	null
ARS1316	2993851	2994141	0.20409934371197755	0.10446978393698886	0.02647740182649229	0.06875798766760483	0.3742185774742533	0.12121262424385425	-0.13534135604437272	0.26974879353726444	0.09473522241736196	0.11168217649181957	0.1880630631285708	0.07638088663675123	10850	199517	449265	2986630	-0.2918813109032996	0.7240510749919908	-0.047927851925403164	0.6313773901423972	null	null	null	null
Likely_chrXIII_10	3005907	3009310	-0.25574044262953144	-0.2816614197385437	-0.4655639692598168	-0.02009067214030093	-0.3245945454922042	-0.07055190567815836	0.2356497704892305	-0.042933125753660484	0.3950120635816584	-0.334321943875964	-0.1384123744368878	0.19590956943907614	22906	213129	435653	3000242	1.4227820099655923	0.18630531482963866	-0.0046642801788427946	0.8011815049013344	NA	NA	null	null
ARS1319	3029020	3029760	0.05131737487679712	0.16958011246403218	0.13159693237620326	0.009697005925662363	0.04601547917836269	0.045980858864129476	-0.04162036895113476	-0.1235646332856695	-0.08561607351207379	0.11749813990567752	0.033897781322718173	-0.08360035858295935	46019	234911	413871	3022024	0.050139832754854785	0.962812607570526	-0.06173532518615632	0.6098495274569038	null	rep	null	null
ARS1320	3061269	3061516	0.6888039138528609	0.8160880340203163	0.7281476004469779	0.5576119521452535	0.5646639490319837	0.5602512664852604	-0.13119196170760739	-0.2514240849883326	-0.16789633396171755	0.7443465161067183	0.5608423892208325	-0.18350412688588583	78268	266913	381869	3054026	0.1962927156270453	0.7234412676052177	0.015990326404204724	0.5357889071711053	null	null	act	null
ARS1322	3080066	3080423	0.22255277408900873	0.12089519202709198	0.028328612524828763	0.09758965013413456	0.20101040651678373	0.1229302819256343	-0.12496312395487416	0.08011521448969175	0.09460166940080553	0.12392552621364315	0.14051011285885087	0.016584586645207705	97065	285765	363017	3072878	1.6172361421627368	0.08141295746010924	-0.058713055702866335	0.7923487097980636	NA	NA	null	null
Likely_chrXIII_11	3093800	3094768	-0.19868922408889322	-0.16229850944166213	-0.008878408897108926	-0.2683057065657172	-0.30630679482399986	-0.21192354585118092	-0.06961648247682395	-0.14400828538233773	-0.203045136954072	-0.12328871414255475	-0.2621786824136326	-0.13888996827107788	110799	299805	348977	3086918	0.0962403982857925	0.9687655451031607	0.03150064716946521	0.37037754889764785	NA	NA	null	null
ARS1323	3136945	3137159	0.7267580545225809	0.6624237246291582	0.6326832790707433	0.5104928368745848	0.5778479257295298	0.5040694871614145	-0.2162652176479961	-0.08457579889962841	-0.12861379190932876	0.6739550194074941	0.5308034165885097	-0.14315160281898442	153944	342573	306209	3129686	-0.41733818751309126	0.43457040975423544	0.03268641730460353	0.44983689821838807	null	null	act	null
ARS1324	3160150	3160384	-0.35075060205256686	-0.27164514838381015	-0.25153169644639845	-0.21274699308770767	-0.10480714633743814	-0.2551289974374974	0.1380036089648592	0.166838002046372	-0.0035973009910989506	-0.29130914896092513	-0.1908943789542144	0.10041477000671074	133616	365788	282994	3152901	0.19939482398549446	0.9172816761133016	-0.0658525102632832	0.7313493040318337	NA	NA	null	null
ARS1325	3174978	3175221	0.7921906712113834	0.7603459065077735	0.8436709525155239	0.5478629821636638	0.6055141980530786	0.6351039001687628	-0.24432768904771962	-0.15483170845469485	-0.2085670523467611	0.7987358434115602	0.5961603601285017	-0.20257548328305852	118779	380620	268162	3167733	-0.35001373575744976	0.4782681519881598	-0.029846981500697645	0.7574447577082836	null	null	act	null
ARS1326	3214434	3214888	0.41010642752542603	0.3177035146362179	0.2063742614054418	0.254216248517508	0.19776732276429188	0.21292641627919542	-0.15589017900791802	-0.119936191871926	0.0065521548737536295	0.3113947345223619	0.22163666252033176	-0.08975807200203013	79112	364836	228600	3207295	0.04021273933201286	0.962812607570526	0.0036453659578012942	0.7313493040318337	null	null	rep	null
ARS1327	3283889	3284136	0.8448983017475374	0.6451631753194716	0.4620836041867733	0.47648258218842166	0.49292110831987473	0.1764756633990234	-0.3684157195591158	-0.15224206699959691	-0.28560794078774987	0.6507150270845942	0.3819597846357733	-0.2687552424488209	9864	295485	159249	3276646	-0.2992039983595389	0.6441005765028502	-0.019108387030393637	0.8954145178598802	null	null	null	null
ARS1330	3341007	3341232	0.8401226192976521	0.8170116433000143	0.8980139106248333	0.7858235464159367	0.8833500001810294	0.8384621955652153	-0.05429907288171543	0.06633835688101508	-0.05955171505961798	0.8517160577408333	0.8358785807207271	-0.015837477020106107	40006	238378	102142	3333753	0.45251342282550144	0.2836774261989794	-0.006595475756539626	0.5408949059200757	null	null	act	null
ARS1331.7	3404284	3404779	0.024720845796588446	0.05159886176097057	0.11874392628669739	0.052147200669071844	-5.203512262050202e-4	0.016980632491815355	0.027426354872483398	-0.05211921298717559	-0.10176329379488203	0.0650212112814188	0.02286916064489406	-0.04215205063652474	38221	174966	38730	3397165	-1.0060599033290245	0.5165557271939466	0.10724160049372267	0.04219838943138407	NA	NA	null	null
ARS1332	3423469	3423704	0.8654954016713773	0.8638500000460673	0.8755230827856872	0.6010877389018818	0.7308531529822592	0.6865194907127801	-0.26440766276949546	-0.1329968470638081	-0.18900359207290718	0.8682894948343772	0.672820127532307	-0.19546936730207023	19296	155911	19675	3416220	-0.11073047250389578	0.8083551214395032	0.2899648641374979	6.4228173179259e-4	null	act	act	null
Dubious_chrXII_3	3457546	3461301	0.15771671926902253	0.20906067969073186	0.12198407952090766	0.06798430122494602	-0.04089687584529415	0.023202621367664013	-0.08973241804407651	-0.249957555536026	-0.09878145815324364	0.16292049282688736	0.016763348915771963	-0.1461571439111154	0	120074	16141	3452057	-0.5991993200935875	0.6185131207323794	0.056468265088554404	0.14000652141259548	NA	NA	NA	null
ARS1205	3505508	3505959	0.036219377111874326	0.11794285195986781	0.07936990765475593	0.0335517282622446	0.14457154036623188	0.06892584292300508	-0.0026676488496297293	0.026628688406364065	-0.010444064731750857	0.07784404557549936	0.08234970385049385	0.004505658274994493	24507	73764	62451	3498367	-1.0662595669502628	0.43457040975423544	-0.09460728113953709	0.6313773901423972	null	null	act	null
ARS1206	3520214	3520455	0.7294054959923768	0.5718278308545263	0.6153135954841109	0.8517652040670726	0.6326763607746313	0.7863253608715436	0.12235970807469576	0.06084852992010503	0.17101176538743268	0.638848974110338	0.7569223085710824	0.11807333446074449	21545	59163	77052	3512968	0.4020018902680307	0.3997791993536899	-0.1721121630334661	0.539589056507591	null	rep	act	null
Dubious_chrXII_5	3568089	3569242	0.239520562144458	0.28507157731510735	0.1398647789628708	-0.10888832219371143	-0.024517112843324293	0.04899988731166002	-0.3484088843381694	-0.30958869015843166	-0.09086489165121078	0.22148563947414537	-0.028135182575125234	-0.2496208220492706	0	10832	125383	3561299	-1.251336129612399	0.18630531482963866	-0.6848298185054833	8.551791962349111e-10	NA	NA	rep	act
ARS1208	3579499	3579951	0.23863064374355292	0.22515909900070552	0.5167829916703517	-0.06156332601708819	-0.03199678480986991	-0.13952151704045057	-0.3001939697606411	-0.2571558838105754	-0.6563045087108023	0.3268575781382034	-0.07769387595580289	-0.4045514540940063	0	225	136443	3572359	-0.13724117222894372	0.9486553786144667	-0.7281975087080461	4.608253127854649e-12	act	null	NA	act
ARS1209	3585177	3585413	0.6506096041655238	0.7914214146791129	0.6756584020606576	0.10326499677408596	-0.09513710300882154	-0.39084735613332017	-0.5473446073914379	-0.8865585176879344	-1.0665057581939779	0.7058964736350981	-0.12757315412268525	-0.8334696277577833	1587	5795	142013	3577929	-2.818063198654875	7.573964940608994e-4	-0.7488385967017102	3.462897793555929e-12	act	null	null	act
ARS1211	3659705	3659947	0.7915632859669595	0.6714742279347078	0.8245235730591134	0.8301981900945122	0.9131831298639745	0.876112600412879	0.03863490412755277	0.24170890192926675	0.05158902735376558	0.7625203623202602	0.8731646401237886	0.11064427780352837	38704	80326	216544	3652460	-0.07250576656397723	0.8736572416655644	0.10823035613233079	0.16231492713616746	null	null	act	null
ARS1212	3717744	3717992	0.7702210433033096	0.6978451370235428	0.5213066787126074	0.2580181381788598	0.33586197373378707	0.1743468142537228	-0.5122029051244499	-0.3619831632897557	-0.3469598644588846	0.6631242863464866	0.2560756420554566	-0.40704864429103005	3743	138368	274586	3710502	-0.9777839139368543	0.09959010784756851	-0.030889874869270972	0.8814630324425332	rep	null	rep	null
ARS1213	3801679	3801922	0.9740848897910509	0.9425500001086563	0.830613305334185	0.784830489608108	0.8128638829364151	0.8241320259746958	-0.18925440018294293	-0.1296861171722412	-0.006481279359489167	0.9157493984112974	0.807275466173073	-0.10847393223822444	59678	222300	358518	3794434	-0.2768447986955991	0.5312855675899008	-0.004327048710313086	0.539589056507591	null	null	act	null
ARS1215	3841191	3841419	0.8729762494824339	0.7416335635830742	0.5000826302574191	0.4811620315349779	0.7222990383227319	0.6562129472540976	-0.391814217947456	-0.019334525260342295	0.15613031699667856	0.7048974811076424	0.6198913390372691	-0.08500614207037324	29581	261805	398023	3833939	-0.08005308861476346	0.9124372549647082	-0.017131743529254617	0.6767403494486953	null	null	act	null
ARS1217	3975655	3975903	0.9387240105843448	0.9140471428273672	0.7276350001254713	0.8309060734917361	0.8147104365758627	0.7726427493803951	-0.10781793709260878	-0.09933670625150448	0.04500774925492379	0.8601353845123945	0.8060864198159979	-0.05404896469639649	90654	396279	532497	3968413	0.02840689611015179	0.9586898112969251	0.026624898194734792	0.4122933617123369	null	null	act	null
ARS1218	4065726	4065942	0.9412000000751513	0.6735094104494367	0.9301999996884078	0.8919057038522535	0.9662999999687968	0.9302595878526363	-0.049294296222897716	0.2927905895193601	5.958816422846347e-5	0.8483031367376652	0.9294884305578955	0.08118529382023029	180725	486334	462137	4058468	0.06057193138963601	0.9172816761133016	-0.16985155900187143	0.7469925609049621	NA	NA	act	null
ARS1219	4085460	4085910	0.06334748154634118	0.06969206747154967	0.028515552267630456	0.06030778754543835	-0.006019102409482002	0.03612192729260863	-0.003039694000902829	-0.07571116988103167	0.007606375024978174	0.0538517004285071	0.03013687080952166	-0.023714829618985446	200459	506185	442286	4078319	-0.7421999793149567	0.6550651871292078	-0.11100011764757456	0.5852967546990265	NA	NA	null	null
ARS1219.7	4107725	4108213	-0.20291014350874537	-0.2640426495933338	-0.20793895331994156	-0.3073113476571861	-0.28764475848533383	-0.2663014789544244	-0.10440120414844073	-0.02360210889200004	-0.058362525634482854	-0.2249639154740069	-0.2870858616989814	-0.06212194622497454	222724	528469	420002	4100603	-1.2249118016451561	0.5908928964071454	-0.028962430145227813	0.9552117892309158	NA	NA	rep	null
ARS1220	4122611	4122859	0.8509216270293577	0.8273380925377689	0.7433082683976874	0.7087923721616048	0.8694019935217249	0.8131614231680292	-0.14212925486775285	0.04206390098395596	0.06985315477034182	0.8071893293216047	0.7971185962837863	-0.010070733037818358	237610	543235	405236	4115369	-0.3793212456080317	0.35680108222395096	0.01755064684142571	0.47083846669901686	null	null	null	null
ARS1220.5	4150037	4150525	-0.13279317685065825	-0.08804093570979826	-0.14053700257907858	-0.12338650310393004	-0.023625150479086827	0.03839645008337522	0.009406673746728211	0.06441578523071144	0.1789334526624538	-0.12045703837984503	-0.03620506783321388	0.08425197054663115	265036	570781	377690	4142915	1.1596940582024677	0.37950732262814463	0.10234142722660167	0.04261209786220782	NA	NA	null	null
ARS1222	4193063	4193619	0.2976462085007337	0.31860748302572717	0.26009369292421874	0.24943660587553917	0.39652159451582275	0.29613501058232633	-0.048209602625194525	0.07791411149009558	0.036041317658107586	0.2921157948168932	0.31403107032456273	0.02191527550766955	306381	613841	334630	4185975	-0.03842288030961294	0.962812607570526	-0.03412973335142255	0.7923487097980636	NA	NA	act	null
ARS1223	4207730	4207966	0.5324140274071996	0.5544278224309286	0.4458475350579129	0.5673325738323389	0.40220781179923043	0.5314907029208251	0.03491854642513936	-0.15222001063169815	0.0856431678629122	0.5108964616320137	0.5003436961841314	-0.010552765447882195	292034	628348	320123	4200482	-0.424785929228209	0.5760742932888605	0.09989018988430076	0.15828160087461107	null	null	act	null
ARS1226	4256809	4257057	0.742984250606782	0.9011917889836323	0.7790741700245195	0.7647680020236586	0.8325939573437334	0.7250956533903099	0.021783751416876607	-0.06859783163989885	-0.053978516634209606	0.8077500698716445	0.7741525375859006	-0.03359753228574395	242943	582265	271038	4249567	0.0770416735283872	0.8818028395909888	-0.08478754544227196	0.9330461564853078	act	null	rep	null
ARS1227	4290627	4291055	0.34514927864074707	0.06434599605404136	0.06818857500742087	0.16694513581571602	0.1295061933619159	0.09825273297536068	-0.17820414282503105	0.06516019730787455	0.030064157967939806	0.15922794990073644	0.1315680207176642	-0.027659929183072234	208945	548357	237130	4283475	0.46848662272141706	0.622153215998768	-0.07485401606945552	0.38275858573786803	null	null	rep	null
ARS1227.5	4357291	4357531	0.8921974202409325	0.7380993672920955	0.5880803737897596	0.802560541392362	0.7003349825059725	0.7567426787372447	-0.08963687884857052	-0.037764384786122984	0.16866230494748502	0.7394590537742626	0.7532127342118597	0.013753680437597171	142469	481787	170560	4350045	0.5348450511079283	0.36042869470931355	-0.1023428983667305	0.16259533307262486	null	null	rep	null
ARS1229	4396776	4397264	0.36907326291431436	0.42475519181516763	0.02971078271849999	0.13373764944100916	0.0010651421633468597	0.050866332712653714	-0.2353356134733052	-0.4236900496518208	0.021155549994153724	0.2745130791493273	0.06188970810566991	-0.21262337104365742	102736	442178	130951	4389654	-0.8984615297708669	0.33365672711658734	0.030855890925595375	0.37560556961048663	null	null	rep	null
ARS1231	4416634	4417083	0.6575021184815301	0.4263117402129703	0.5545070974032084	0.7877696681022645	0.6934814451800453	0.74676621582773	0.1302675496207344	0.267169704967075	0.1922591184245216	0.5461069853659029	0.7426724430366799	0.196565457670777	82917	422340	111113	4409492	0.9713717348522302	0.02268037536950876	0.06683667094633905	0.17185904301344093	null	null	null	null
ARS1232	4475907	4476196	0.8792197831745805	0.9109500001216757	0.683576375246048	0.8112938930248392	0.5595747176943154	0.958679460657054	-0.06792589014974126	-0.35137528242736027	0.27510308541100603	0.8245820528474347	0.7765160237920695	-0.04806602905536517	23804	363147	51920	4468685	-0.09285603606104553	0.9124372549647082	0.024350698843291108	0.4977034407942657	NA	NA	null	null
ARS1233	4482520	4482747	0.21069681605226115	0.2527500000831328	0.5238375436318549	0.4372859086122429	0.41816438643033044	0.2581675558498031	0.22658909255998178	0.16541438634719763	-0.26566998778205175	0.3290947865890829	0.37120595029745884	0.042111163708375886	17253	356565	45338	4475267	0.4782307582833017	0.8333793764183905	-0.04003660226046768	0.7651808678763693	NA	NA	null	null
ARS1234	4492698	4492937	0.03498262166976929	-0.044286731630563736	-0.1086326539516449	-0.028038740810006856	-0.003803116923275714	-0.07053299381708106	-0.06302136247977615	0.04048361470728802	0.03809966013456384	-0.03931225463747978	-0.03412495051678788	0.005187304120691905	7063	346381	35154	4485451	1.0091118114336428	0.6050640695352799	0.036885112288915556	0.32107735057353043	null	NA	rep	null
Likely_chrXII_3	4511528	4512681	-0.2642434790885428	-0.30034615572031903	-0.6773257271049341	-0.5214442831288177	-0.4341495859354373	-0.33707688932195695	-0.25720080404027496	-0.13380343021511826	0.34024883778297715	-0.41397178730459866	-0.430890252795404	-0.016918465490805352	0	327094	15867	4504738	1.691988943690889	0.3502910057060913	0.00411702152131177	0.7023115094655087	NA	NA	null	null
ARS1506.5	4548290	4548525	-0.029305856777512927	-0.09271193965006683	-0.0726164459582355	0.6029911665088039	0.7660993688692481	0.7454437090683792	0.6322970232863169	0.858811308519315	0.8180601550266147	-0.06487808079527176	0.7048447481488104	0.7697228289440822	2475	290791	4991	4541041	0.029175667266368777	0.9586898112969251	0.20893424353294665	0.002181402877309257	null	null	act	null
ARS1507	4585259	4585494	0.09367642599015923	0.09270235785614636	-0.005557846605031154	0.036461893721657285	0.06652251309004881	0.026191309528520047	-0.05721453226850194	-0.026179844766097554	0.0317491561335512	0.06027364574709148	0.043058572113408716	-0.017215073633682763	11258	253822	41960	4578010	1.0394237646428754	0.45034958651233026	0.013885684585216662	0.6313773901423972	NA	NA	null	null
ARS1508	4597818	4598066	0.48067484143747385	0.40690746723887433	-0.006900138635764194	0.058102040704953145	0.0725784791281903	0.12494570749950218	-0.4225728007325207	-0.334328988110684	0.13184584613526637	0.29356072334686134	0.08520874244421521	-0.20835198090264612	23817	241256	54526	4590576	-0.16398056349797918	0.9053203525130744	0.06278810615825625	0.2958798753592312	NA	null	null	null
ARS1509	4626462	4626702	0.7936651259042415	0.8061026245726589	0.8280147764198018	0.8491463614202633	0.9309086891130788	0.8854586477101591	0.0554812355160218	0.12480606454041987	0.05744387129035733	0.8092608422989007	0.8885045660811671	0.07924372378226634	52461	212616	83166	4619216	0.6741812050179847	0.04223271952874112	-0.01132025069553988	0.5852967546990265	null	null	act	null
ARS1510	4679593	4679838	0.87325000011824	0.9329919832024148	0.8441351213590885	0.828342838258278	0.7413494502141224	0.7344353412224994	-0.04490716185996202	-0.19164253298829248	-0.1096997801365891	0.8834590348932478	0.7680425432316332	-0.11541649166161454	105592	159483	136299	4672349	-0.12079205156782713	0.8000445163134328	-0.05158809802156683	0.7567932834121099	null	null	act	null
ARS1510.5	4740100	4740735	0.81423112909374	0.7218333332793517	0.7355500000452845	0.8661449754013205	0.8934337008486753	0.9763858490769968	0.05191384630758056	0.17160036756932362	0.2408358490317123	0.7572048208061254	0.9119881751089975	0.15478335430287216	166099	98781	197001	4733051	-0.017694064995713354	0.9708141956017202	0.03540714097868625	0.37560556961048663	null	null	act	null
ARS1511	4790145	4790393	0.9405999999927229	0.9192999998728434	0.79606909732742	0.8197000000371512	0.9246999999605509	0.8433999998502463	-0.12089999995557177	0.005400000087707468	0.047330902522826235	0.8853230323976621	0.8625999999493161	-0.022723032448346024	216144	48929	246853	4782903	-0.24703944336092487	0.5534655217274478	-0.09540886828644135	0.9939789541057478	null	null	act	null
ARS1512	4821585	4822077	-0.04482788668140678	-0.35555006874985917	-0.24552169269891588	0.18252052055411117	0.22291362862920663	-0.23838791532279513	0.22734840723551794	0.5784636973790658	0.0071337773761207535	-0.21529988271006062	0.05568207795350755	0.27098196066356817	234923	17367	278415	4814465	-0.0747190024919071	0.9486553786144667	0.12361880472970421	0.14000652141259548	null	null	rep	act
ARS1513	4849895	4850143	0.838027915322637	0.8884069017138347	0.7987990599559492	0.8037896185036165	0.8235524629493315	0.7795150876045227	-0.034238296819020464	-0.06485443876450325	-0.019283972351426537	0.8417446256641403	0.8022857230191569	-0.03945890264498342	206857	10701	306603	4842653	-0.05934746580708783	0.9124372549647082	-0.08750114340828374	0.9040096294617109	null	null	null	act
ARS1513.5	4949346	4949579	0.9128074844678243	0.7631472540207398	0.8024380966129466	0.8394533097743988	0.6566220206073207	0.8348500000105964	-0.07335417469342553	-0.10652523341341913	0.032411903397649766	0.8261309450338369	0.7769751101307719	-0.049155834903064966	107421	110144	406046	4942096	-0.05188519508991529	0.9172816761133016	0.09960480588620713	0.189602379198223	null	null	act	null
Likely_chrXV_13	4976312	4977490	0.24801802166292888	0.26777685424147063	0.2245446167652439	0.17561280188973016	0.12319751089538326	0.10128829323633734	-0.07240521977319872	-0.14457934334608735	-0.12325632352890656	0.24677983088988115	0.13336620200715027	-0.11341362888273088	79510	137583	433485	4969535	-0.7847884275097781	0.33861459335559685	0.11596484895944159	0.0755399454819764	act	null	null	null
ARS1514	5002259	5002742	0.8240486552153737	0.7473712722378328	0.6996757331465887	0.5297615962826516	0.6491554714431448	0.5315048422448891	-0.2942870589327221	-0.09821580079468806	-0.16817089090169957	0.7570318868665984	0.5701406366568952	-0.18689125020970324	54258	163182	459084	4995134	-0.44598424269406367	0.43457040975423544	0.09360775651953235	0.17279604012214725	null	null	act	null
ARS1515.5	5009759	5010217	0.3008971741516346	0.15190000000992113	0.0782216798457315	0.02443448826061939	0.0758782165015445	0.056855164841629065	-0.2764626858910152	-0.07602178350837663	-0.021366515004102436	0.17700628466909574	0.05238928986793098	-0.12461699480116475	46783	170670	466572	5002622	-0.002751226573453447	0.9980659127009728	-0.008605781721952033	0.7574447577082836	null	null	NA	null
Likely_chrXV_14	5026873	5028072	0.025107396743260325	0.03601902499484519	0.07793657867858807	0.11773856038227677	0.17077644512057305	0.09501710763822	0.09263116363901644	0.13475742012572786	0.017080528959631927	0.046354333472231196	0.12784403771368993	0.08148970424145874	28928	188154	484056	5020106	0.21929915481106954	0.9124372549647082	-0.0022754055804063977	0.7694826686057618	NA	null	NA	null
ARS1515.7	5033156	5033654	0.061651939925605165	0.026848232948439632	0.05742838499481549	0.07856005324211293	0.05632743834404047	0.09589046822162811	0.016908113316507767	0.029479205395600838	0.03846208322681262	0.04864285262295343	0.07692598660259384	0.02828313397964041	23346	194087	489989	5026039	-0.4383367874670766	0.8149515468909004	0.010972715597648897	0.6313773901423972	NA	null	rep	null
ARS1516	5079024	5079257	0.7392666426479307	0.9187002403613849	0.7065273836637155	0.6197637082674564	0.838685460579701	0.5041219767851707	-0.11950293438047432	-0.08001477978168392	-0.2024054068785448	0.7881647555576771	0.6541903818774427	-0.13397437368023435	18023	239822	507233	5071774	-0.05559055679794733	0.9289867271539703	0.025653940566571	0.47083846669901686	null	null	rep	null
ARS1517	5113500	5113574	0.5819331153233847	0.41268903533617657	0.2894395879904429	0.342163903315862	0.36946803172429404	0.22889881908893586	-0.23976921200752266	-0.043221003611882525	-0.06054076890150703	0.4280205795500014	0.31351025137636396	-0.1145103281736374	52499	274219	472836	5106171	-0.18827074904387153	0.7825483883503025	0.03607141767461375	0.36730729545930213	null	null	rep	null
